"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202210300dal","FielJu00","QB","Justin Fields","CHI",17,23,151,2,0,4,25,36,120,8,60,1,15,0,0,0,0,0,0,4,4,35,31,4,"CHI","DAL",0,0,0,0,0,0,26.04,26.04,26.04,26.04,26.04,26.04,210,1,5,0,39,21,0,0,0,0,76,96,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","SiemTr00","QB","Trevor Siemian","CHI",1,1,5,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"CHI","DAL",0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,-1,0,0,0,0,0,0,0,0,0,3,4,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","HerbKh00","RB","Khalil Herbert","CHI",0,0,0,0,0,0,0,0,0,16,99,1,36,0,0,0,0,0,0,0,16,16,0,16,"CHI","DAL",0,0,0,0,0,0,15.9,15.9,15.9,15.9,15.9,15.9,0,0,0,0,77,22,0,0,0,0,22,28,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","MontDa01","RB","David Montgomery","CHI",0,0,0,0,0,0,0,0,0,15,53,0,10,3,3,22,0,13,1,0,15,15,0,15,"CHI","DAL",0,0,0,0,0,0,9.5,9.5,7,7,7,7,0,0,0,0,24,29,0,0.9,21,0,55,70,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","JoneVe00","WR","Velus Jones Jr.","CHI",0,0,0,0,0,0,0,0,0,2,33,0,18,3,1,5,0,5,0,0,2,2,0,2,"CHI","DAL",0,0,0,0,0,0,4.8,4.8,4.3,4.3,4.3,4.3,0,0,0,0,29,4,0,54.9,6,1,15,19,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","GrifRy00","TE","Ryan Griffin","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","HarrNK00","WR","N'Keal Harry","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,1,17,0,0,0,0,0,0,"CHI","DAL",0,0,0,0,0,0,10.4,10.4,9.4,9.4,9.4,9.4,0,0,0,0,0,0,0,15,9,0,50,63,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","WescTr00","TE","Trevon Wesco","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","BlasKh00","FB","Khari Blasingame","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","TolbJa00","WR","Jalen Tolbert","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","McKeSe01","TE","Sean McKeon","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300dal","OlliQa00","RB","Qadree Ollison","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"CHI","DAL",29,49,"False","retractable roof (open)","matrixturf",72,45,0,-10,"DAL",42.5,2022-10-30
"202210300det","TagoTu00","QB","Tua Tagovailoa","MIA",29,36,382,3,0,2,13,42,138.7,5,19,0,18,0,0,0,0,0,0,2,3,43,40,3,"MIA","DET",0,0,0,1,0,0,32.18,32.18,29.18,29.18,31.18,31.18,404,1,6,1,19,0,0,0,0,0,68,100,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","SherTr00","WR","Trent Sherfield","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,14,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,4.5,4.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,20,5,0,40,59,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","SandBr00","WR","Braylon Sanders","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,13,1,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,2.7,2.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,14,3,0,14,21,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","WilsCe01","WR","Cedrick Wilson Jr.","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","GoffJa00","QB","Jared Goff","DET",27,37,321,1,0,1,10,58,108.1,1,3,0,3,1,1,5,0,5,0,1,0,39,39,0,"DET","MIA",0,0,0,1,0,0,21.64,21.64,18.14,18.14,20.14,20.14,255,5,15,0,3,0,0,0,5,0,60,100,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","WillJa06","RB","Jamaal Williams","DET",0,0,0,0,0,0,0,0,0,10,53,2,15,3,3,23,0,10,0,0,10,10,0,10,"DET","MIA",0,0,0,0,0,0,22.6,22.6,21.1,21.1,21.1,21.1,0,0,0,0,43,10,0,0,23,0,22,37,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","MoorCJ01","FS","C.J. Moore","DET",0,0,0,0,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,0,1,1,0,1,"DET","MIA",0,0,0,0,0,0,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0,13,0,0,0,0,0,0,0,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","MostRa00","RB","Raheem Mostert","MIA",0,0,0,0,0,0,0,0,0,14,64,0,13,1,1,3,0,3,0,0,14,14,0,14,"MIA","DET",0,0,0,0,0,0,7.7,7.7,7.2,7.2,7.2,7.2,0,0,0,0,52,12,0,3,0,0,44,65,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","EdmoCh00","RB","Chase Edmonds","MIA",0,0,0,0,0,0,0,0,0,4,14,0,8,0,0,0,0,0,0,0,4,4,0,4,"MIA","DET",0,0,0,0,0,0,1.4,1.4,1.4,1.4,1.4,1.4,0,0,0,0,14,0,0,0,0,0,16,24,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","HillTy00","WR","Tyreek Hill","MIA",0,0,0,0,0,0,0,0,0,1,7,0,7,14,12,188,0,42,0,0,1,1,0,1,"MIA","DET",0,0,0,0,0,1,34.5,34.5,25.5,25.5,27.5,27.5,0,0,0,0,7,0,0,222.6,28,1,49,72,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","AhmeSa01","RB","Salvon Ahmed","MIA",0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,1,"MIA","DET",0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,2,0,0,0,0,0,3,4,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","IngoAl01","FB","Alec Ingold","MIA",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,0,5,0,0,1,1,0,1,"MIA","DET",0,0,0,0,0,0,7.6,7.6,7.1,7.1,7.1,7.1,0,0,0,0,0,1,0,0,5,0,27,40,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","WaddJa00","WR","Jaylen Waddle","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,106,2,29,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,1,33.6,33.6,26.6,26.6,28.6,28.6,0,0,0,0,0,0,0,89.1,16,1,52,76,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,38,1,20,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,12.8,12.8,11.3,11.3,11.3,11.3,0,0,0,0,0,0,0,40,12,0,31,46,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","LongHu00","TE","Hunter Long","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","ConnTa00","WR","Tanner Conner","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","ReynCr00","RB","Craig Reynolds","DET",0,0,0,0,0,0,0,0,0,2,7,0,5,1,0,0,0,0,0,0,2,2,0,2,"DET","MIA",0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,0,7,0,0,4,0,0,5,8,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","SwifDA00","RB","D'Andre Swift","DET",0,0,0,0,0,0,0,0,0,5,6,0,7,5,5,27,1,8,0,0,5,5,0,5,"DET","MIA",0,0,0,0,0,0,14.3,14.3,11.8,11.8,11.8,11.8,0,0,0,0,5,1,0,-5,32,0,33,55,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","HockTJ00","TE","T.J. Hockenson","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,80,0,58,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,11,11,9.5,9.5,9.5,9.5,0,0,0,0,0,0,0,34,53,0,52,87,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","RaymKa00","WR","Kalif Raymond","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,76,0,43,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,10.6,10.6,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,81.2,2,0,54,90,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","StxxAm00","WR","Amon-Ra St. Brown","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,69,0,21,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,13.9,13.9,10.4,10.4,10.4,10.4,0,0,0,0,0,0,0,55,28,1,57,95,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","ReynJo00","WR","Josh Reynolds","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,14,0,9,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,3.4,3.4,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,79.2,6,1,48,80,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","MitcJa00","TE","James Mitchell","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,14,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,0,14,0,5,8,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","AlexMa02","WR","Maurice Alexander","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,3,4,0,1,2,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300det","WrigBr01","TE","Brock Wright","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"DET","MIA",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,4,2,0,23,38,"MIA","DET",31,27,"False","dome","fieldturf ",72,45,0,-3.5,"MIA",51.5,2022-10-30
"202210300htx","SwaiGe00","TE","Geoff Swaim","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,67,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","WestNi00","WR","Nick Westbrook-Ikhine","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,74,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","WillMa12","QB","Malik Willis","TEN",6,10,55,0,1,3,15,16,35.4,5,12,0,6,0,0,0,0,0,0,2,3,18,15,3,"TEN","HOU",0,0,0,0,0,0,2.4,2.4,1.4,1.4,2.4,2.4,73,2,5,1,12,0,0,0,0,0,58,100,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HenrDe00","RB","Derrick Henry ","TEN",0,0,0,0,0,0,0,0,0,32,219,2,41,1,1,9,0,9,0,0,32,32,0,32,"TEN","HOU",0,0,0,0,1,0,38.8,38.8,35.3,35.3,37.3,37.3,0,0,0,0,92,127,4,2,7,0,43,74,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HillDo00","RB","Dontrell Hilliard","TEN",0,0,0,0,0,0,0,0,0,8,83,0,30,1,1,12,0,12,0,0,8,8,0,8,"TEN","HOU",0,0,0,0,0,0,10.5,10.5,10,10,10,10,0,0,0,0,61,22,0,-4,16,0,16,28,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","WoodRo02","WR","Robert Woods","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,16,1,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,3.6,3.6,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,12,14,0,38,66,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HoopAu00","TE","Austin Hooper","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,1,4,0,27,47,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","OkonCh00","TE","Chigoziem Okonkwo","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,22,0,0,24,41,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HollCo00","WR","Cody Hollister","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,32,55,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","MillDa02","QB","Davis Mills","HOU",17,29,152,1,1,3,34,44,69.9,3,8,0,6,0,0,0,0,0,0,2,1,35,34,1,"HOU","TEN",0,0,0,0,0,0,9.88,9.88,8.88,8.88,9.88,9.88,225,8,4,6,8,0,0,0,0,0,54,100,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","BurkRe00","RB","Rex Burkhead","HOU",0,1,0,0,0,0,0,0,39.6,0,0,0,0,1,1,2,0,2,0,0,0,1,1,0,"HOU","TEN",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,7,1,1,0,0,0,0,-1,3,0,10,19,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","PierDa01","RB","Dameon Pierce","HOU",0,0,0,0,0,0,0,0,0,15,35,0,16,5,3,16,1,7,0,0,15,15,0,15,"HOU","TEN",0,0,0,0,0,0,14.1,14.1,12.6,12.6,12.6,12.6,0,0,0,0,22,13,1,13,16,0,42,78,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","CookBr00","WR","Brandin Cooks","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,73,0,44,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,11.3,11.3,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,103.2,8,0,44,81,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HowaO.00","TE","O.J. Howard","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,24,0,24,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,4.4,4.4,3.4,3.4,3.4,3.4,0,0,0,0,0,0,0,24,11,0,27,50,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","JordBr00","TE","Brevin Jordan","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,19,0,16,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,3.9,3.9,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,6,19,0,30,56,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HairTr00","FB","Troy Hairston","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,2.7,2.7,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,2,5,0,13,24,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","DorsPh00","WR","Phillip Dorsett","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,6,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,75,0,1,45,83,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","AkinJo00","TE","Jordan Akins","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,11,1,0,14,26,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","OgunDa00","RB","Dare Ogunbowale","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,-1,1,0,3,6,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","RadeKe00","TE","Kevin Rader","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","HaskHa00","RB","Hassan Haskins","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","MoorCh00","WR","Chris Moore","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,63,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","JohnTy03","WR","Tyron Johnson","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300htx","ConlCh00","WR","Chris Conley","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,"TEN","HOU",17,10,"False","retractable roof (closed)","astroturf",72,45,0,-3.5,"TEN",39,2022-10-30
"202210300jax","WilsRu00","QB","Russell Wilson","DEN",18,30,252,1,1,3,22,47,84.3,4,17,0,10,0,0,0,0,0,0,2,2,37,35,2,"DEN","JAX",0,0,0,0,0,0,14.78,14.78,13.78,13.78,14.78,14.78,340,3,5,1,15,2,0,0,0,0,61,100,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
"202210300jax","HamlKJ00","WR","KJ Hamler","DEN",0,0,0,0,0,0,0,0,0,1,9,0,9,3,2,52,0,47,0,0,1,1,0,1,"DEN","JAX",0,0,0,0,0,0,8.1,8.1,7.1,7.1,7.1,7.1,0,0,0,0,0,9,1,84.9,7,0,43,70,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
"202210300jax","DulcGr00","TE","Greg Dulcich","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,87,0,38,0,0,0,0,0,0,"DEN","JAX",0,0,0,0,0,0,12.7,12.7,10.7,10.7,10.7,10.7,0,0,0,0,0,0,0,114,31,0,49,80,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
"202210300jax","MurrLa00","RB","Latavius Murray","DEN",0,0,0,0,0,0,0,0,0,14,46,1,9,2,1,13,0,13,0,0,14,14,0,14,"DEN","JAX",0,0,0,0,0,0,12.9,12.9,12.4,12.4,12.4,12.4,0,0,0,0,18,28,4,3,12,0,27,44,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
"202210300jax","GordMe00","RB","Melvin Gordon","DEN",0,0,0,0,0,0,0,0,0,9,29,1,9,4,3,23,0,12,0,0,9,9,0,9,"DEN","JAX",0,0,0,0,0,0,14.2,14.2,12.7,12.7,12.7,12.7,0,0,0,0,14,15,0,-2,24,0,34,56,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
"202210300jax","WashMo00","WR","Montrell Washington","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"DEN","JAX",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,-4,5,0,3,5,"DEN","JAX",21,17,"False","outdoors","grass",72,45,0,-2,"JAX",40.5,2022-10-30
